time,ip_src,ip_dst,tcp_srcport,tcp_dstport,udp_srcport,udp_dstport,uplink_kbs,downlink_kbs
"2019-04-28,11:34:00",6,11,6,6,23,4,1.7336,0.5078666666666667
"2019-04-28,11:35:00",4,11,5,5,25,4,1.7261333333333333,0.5021333333333333
"2019-04-28,11:36:00",4,11,5,5,47,3,2.244,0.47813333333333335
"2019-04-28,11:37:00",7,16,8,7,29,5,2.4112,1.3764
"2019-04-28,11:38:00",9,18,11,10,27,6,2.1124,1.0237333333333334
"2019-04-28,11:39:00",9,16,7,7,31,8,1.9208,0.6076
"2019-04-28,11:40:00",6,12,5,5,27,5,1.6658666666666666,0.5530666666666667
"2019-04-28,11:41:00",10,17,10,10,53,10,5.1688,7.107066666666666
"2019-04-28,11:42:00",7,15,7,6,30,7,2.2137333333333333,0.9577333333333333
"2019-04-28,11:43:00",6,13,8,8,27,3,1.9262666666666666,0.5881333333333333
"2019-04-28,11:44:00",5,11,5,5,28,5,1.8816,0.46453333333333335
"2019-04-28,11:45:00",4,10,5,5,24,3,1.6752,0.49506666666666665
"2019-04-28,11:46:00",4,11,5,5,47,4,2.1757333333333335,0.5021333333333333
"2019-04-28,11:47:00",6,13,7,6,25,4,1.9152,0.8476
"2019-04-28,11:48:00",6,11,8,8,21,2,1.7302666666666666,0.6017333333333333
"2019-04-28,11:49:00",5,10,5,5,24,5,1.7381333333333333,0.5429333333333334
"2019-04-28,11:50:00",9,15,10,10,31,7,2.7621333333333333,7.03
"2019-04-28,11:51:00",8,15,10,9,46,4,2.836533333333333,0.9077333333333333
"2019-04-28,11:52:00",5,11,6,6,23,3,1.6997333333333333,0.5134666666666666
"2019-04-28,11:53:00",7,14,8,8,27,6,4.560666666666667,1.8625333333333334
"2019-04-28,11:54:00",5,9,5,5,23,4,1.922,0.6076
"2019-04-28,11:55:00",4,11,5,5,26,3,1.8112,0.49093333333333333
"2019-04-28,11:56:00",6,14,7,6,48,5,2.4397333333333333,0.8574666666666667
"2019-04-28,11:57:00",5,11,6,6,25,3,1.7813333333333334,0.516
"2019-04-28,11:58:00",5,12,7,7,24,3,1.8416,0.588
"2019-04-28,11:59:00",10,14,10,10,28,9,2.7013333333333334,7.0532
"2019-04-28,12:00:00",6,13,7,6,25,5,2.0729333333333333,0.8822666666666666
"2019-04-28,12:01:00",5,11,6,6,43,3,2.1168,0.516
"2019-04-28,12:02:00",4,10,5,5,25,3,1.7349333333333334,0.5048
"2019-04-28,12:03:00",5,12,7,7,24,4,1.7708,0.6032
"2019-04-28,12:04:00",5,9,5,5,23,4,1.7,0.4912
"2019-04-28,12:05:00",6,12,7,6,25,5,3.8266666666666667,0.8422666666666667
"2019-04-28,12:06:00",5,11,6,6,47,3,2.2418666666666667,0.49933333333333335
"2019-04-28,12:07:00",8,14,9,8,25,6,3.3054666666666668,1.8006666666666666
"2019-04-28,12:08:00",12,17,13,13,28,9,2.7416,7.197466666666666
"2019-04-28,12:09:00",12,19,11,10,43,11,3.3997333333333333,7.677066666666667
"2019-04-28,12:10:00",7,14,6,6,37,6,1.9005333333333334,0.6285333333333334
"2019-04-28,12:11:00",7,14,7,7,45,5,2.4097333333333335,0.5797333333333333
"2019-04-28,12:12:00",6,12,5,5,28,5,1.7768,0.5525333333333333
"2019-04-28,12:13:00",5,11,7,7,25,3,1.848,0.5792
"2019-04-28,12:14:00",7,15,7,6,28,7,2.0576,0.8741333333333333
"2019-04-28,12:15:00",6,13,8,8,25,3,1.7781333333333333,0.5081333333333333
"2019-04-28,12:16:00",4,10,5,5,46,3,2.1184,0.4776
"2019-04-28,12:17:00",7,14,8,8,29,6,4.1684,2.6592
"2019-04-28,12:18:00",9,17,11,10,28,7,2.8144,5.3664
"2019-04-28,12:19:00",6,13,6,6,25,5,1.8152,0.5129333333333334
"2019-04-28,12:20:00",4,9,5,5,21,2,1.6173333333333333,0.4912
"2019-04-28,12:21:00",4,11,5,5,50,4,2.2594666666666665,0.5152
"2019-04-28,12:22:00",4,10,5,5,23,3,1.6373333333333333,0.4776
"2019-04-28,12:23:00",7,14,9,8,27,4,2.1506666666666665,0.9653333333333334
"2019-04-28,12:24:00",6,11,6,6,23,4,1.7424,0.5265333333333333
"2019-04-28,12:25:00",4,9,5,5,22,3,1.6218666666666666,0.5016
"2019-04-28,12:26:00",7,13,7,7,46,5,2.627066666666667,2.668266666666667
"2019-04-28,12:27:00",9,15,11,10,27,7,2.8104,6.403866666666667
"2019-04-28,12:28:00",6,11,8,8,22,3,1.6232,0.5549333333333333
"2019-04-28,12:29:00",5,12,5,5,28,6,3.8728,0.4912
"2019-04-28,12:30:00",4,9,5,5,21,2,1.5837333333333334,0.4776
"2019-04-28,12:31:00",5,12,7,7,42,3,2.376133333333333,0.4912
"2019-04-28,12:32:00",6,14,7,6,27,5,2.0162666666666667,0.9169333333333334
"2019-04-28,12:33:00",6,13,8,8,25,3,1.7768,0.5145333333333333
"2019-04-28,12:34:00",5,12,5,5,25,5,1.8232,0.49466666666666664
"2019-04-28,12:35:00",6,13,6,6,26,5,1.9844,1.5941333333333334
"2019-04-28,12:36:00",9,17,11,10,52,7,3.3354666666666666,6.322
